65,https://static.garfield.dale.ro/2008/ga080306.gif,"It feels good lying here, but I'm hungrym and there's a good show on TV... - What to do? - I don't NEED this much stress in my life!"
66,https://static.garfield.dale.ro/2008/ga080307.gif,- Vacation time. -
69,https://static.garfield.dale.ro/2008/ga080310.gif,I'm working on an ode to monday... - But I still haven't found anything that rhymes with... - PHHHHHHHHT
74,https://static.garfield.dale.ro/2008/ga080315.gif,"I give up! - - You don't have to be doing anything to give up, right?"
77,https://static.garfield.dale.ro/2008/ga080318.gif,No animal is more graceful than a cat. - - You'll have to take my word for it.
81,https://static.garfield.dale.ro/2008/ga080322.gif,A cat's innate curiosity causes him to explore the world. - - Travel brochures.
125,https://static.garfield.dale.ro/2008/ga080505.gif,"Hello, birds in the trees - Hello, sun in the sky - Hello, pothole in the driveway"
177,https://static.garfield.dale.ro/2008/ga080626.gif,Wow. - - There sure is a lot of napping going on.
199,https://static.garfield.dale.ro/2008/ga080718.gif,I had trouble sleeping. - - I tossed and turned all afternoon.
203,https://static.garfield.dale.ro/2008/ga080722.gif,- -
241,https://static.garfield.dale.ro/2008/ga080829.gif,I'm not fond of salads... - And they hate me. - DOINK! Stop throwing croutons at me!
325,https://static.garfield.dale.ro/2008/ga081121.gif,"There is so much in the world I don't know about. - - But I *do* know where the food is, so...who cares?"
326,https://static.garfield.dale.ro/2008/ga081122.gif,It's the first snowflake of winter! - ...and the second! And the third! -
329,https://static.garfield.dale.ro/2008/ga081125.gif,"- Base, this is Scout. You are clear to advance! - I had no idea they were that organized. Oorah!"
365,https://static.garfield.dale.ro/2008/ga081231.gif,"This year, I resolve to stay out of trouble... - Which will require effort, determination... - And being much sneakier."
