4,https://static.garfield.dale.ro/1989/ga890105.gif,This salad needs something. - I think I'll garnish it. - WITH A HAM! WHAM!
10,https://static.garfield.dale.ro/1989/ga890111.gif,Diets - Diets are like Jon's socks... - They stink.
11,https://static.garfield.dale.ro/1989/ga890112.gif,"Ah, it says here carrots are on my diet. - And this is a ""carrot"" cake. - A LOOPHOLE!"
25,https://static.garfield.dale.ro/1989/ga890126.gif,"- SPLANG - Ah yes, the ol' ""seconds away from blissful slumber"" body spasm."
36,https://static.garfield.dale.ro/1989/ga890206.gif,I hate february. - February is the armpit of the year. - And don't even talk to me about mondays in february.
45,https://static.garfield.dale.ro/1989/ga890215.gif,- - This is going to be one good cup of coffee!
57,https://static.garfield.dale.ro/1989/ga890227.gif,Anyone here tonight from out of town? - Anyone here from IN town? ANYone here?
59,https://static.garfield.dale.ro/1989/ga890301.gif,TAPPITY TAPPITY TAPPITY tappity tappity tappity - What do you get when you cross a dog with a nine-foot gorilla? - You get a gorilla that drinks out of any toilet he pleases!
71,https://static.garfield.dale.ro/1989/ga890313.gif,- poit - SNIP! AIEEEEE
72,https://static.garfield.dale.ro/1989/ga890314.gif,- - WHAP!
73,https://static.garfield.dale.ro/1989/ga890315.gif,"So long, spider. - FLINK -"
75,https://static.garfield.dale.ro/1989/ga890317.gif,- SQUISH
88,https://static.garfield.dale.ro/1989/ga890330.gif,"As long as I'm down here, I might as well attempt to sit up. - - Ah, yes...the path of least resistance."
90,https://static.garfield.dale.ro/1989/ga890401.gif,Time to raid the refrigerator. - BANZAI! - I take no prisoners.
92,https://static.garfield.dale.ro/1989/ga890403.gif,"Okay, a dinky little mouse hole. I have no problem with that. - - Now THAT'S a problem."
95,https://static.garfield.dale.ro/1989/ga890406.gif,"- SCRIBBLE SCRIBBLE SCRIBBLE - Boy, did I walk into that one."
96,https://static.garfield.dale.ro/1989/ga890407.gif,Uh-oh. - Jon's not going to be happy about this. - They've gone condo.
97,https://static.garfield.dale.ro/1989/ga890408.gif,- scribble scribble scribble - Cats Stink
101,https://static.garfield.dale.ro/1989/ga890412.gif,- - Dumb.
108,https://static.garfield.dale.ro/1989/ga890419.gif,There's crazy uncle Ed. - He liked to sniff waffle irons. - We spent many happy hours playing Tic-Tac-Toe on his face.
113,https://static.garfield.dale.ro/1989/ga890424.gif,Here is the world's greatest alarm clock. - It has hands that glow in the dark. - And a snooze button with a three-day delay.
117,https://static.garfield.dale.ro/1989/ga890428.gif,Sigh - - SIGH
131,https://static.garfield.dale.ro/1989/ga890512.gif,This is my beddy-bye time checklist. - Blanket?...Check. - Food?...Check. Pooky?...Check. Alarm clock?... - Check.
137,https://static.garfield.dale.ro/1989/ga890518.gif,GLUP GLUP - Oh no! I've been on this diet too long! - I'VE FORGOTTEN HOW TO SWALLOW!
146,https://static.garfield.dale.ro/1989/ga890527.gif,Z - Z
148,https://static.garfield.dale.ro/1989/ga890529.gif,I'm exhausted! - I guess I overdid it. - That's the last time I take three naps in a row without a break.
155,https://static.garfield.dale.ro/1989/ga890605.gif,There's one think I like about living here... - SPLUT! - The easy commute.
164,https://static.garfield.dale.ro/1989/ga890614.gif,Next week I'm going to turn eleven. - I wonder if I'll be older and wiser. - Probably just older.
198,https://static.garfield.dale.ro/1989/ga890718.gif,Z - Z - BONK! Z
216,https://static.garfield.dale.ro/1989/ga890805.gif,"Good morning, fellow food freaks. - Dining etiquette rule number one... - Never stand in a warm pizza."
239,https://static.garfield.dale.ro/1989/ga890828.gif,"I can't beluieve it. Two weeks cooped up with Jon and Odie in the middle of nowhere. - If I don't get to visit with some rel humanity soon, I'm going to go starkers! - So...rock, read and good books lately?"
249,https://static.garfield.dale.ro/1989/ga890907.gif,Jon put a bell around my neck. - He thinks it'll keep me from catching birds. - He's probably right.
250,https://static.garfield.dale.ro/1989/ga890908.gif,"Art is my life. - Voila! - I think I'll call it, ""squirrel-tracks leading from empty lasagns pan""."
254,https://static.garfield.dale.ro/1989/ga890912.gif,"Should I be mean or lazy today?... - Or, maybe a happy medium... - I'll just lie here and bite anyone who trips over me."
261,https://static.garfield.dale.ro/1989/ga890919.gif,CLICK - WHOCK! - Stupid garage door opener.
264,https://static.garfield.dale.ro/1989/ga890922.gif,I hate eating in bed. - There must be some deep psychological reason for that... - Or maybe it's because I'm lying on my fork.
268,https://static.garfield.dale.ro/1989/ga890926.gif,"A carrot stick, all I get on my diet is this stupid carrot stick. - Jon says diets are supposedto be pleasurable... - Unless this thing starts tap dancing, I'm gonna be real disappointed."
272,https://static.garfield.dale.ro/1989/ga890930.gif,I'm hungry. I need an appetite suppressant. - - Jon's leftovers always so the trick.
279,https://static.garfield.dale.ro/1989/ga891007.gif,I wonder if it's time for my midnight snack? - Hmmm...eight P.M. - Close enough.
282,https://static.garfield.dale.ro/1989/ga891010.gif,Pooky makes me feel safer at night... - That's because he's so soft... - He also has a black belt in Karate.
295,https://static.garfield.dale.ro/1989/ga891023.gif,"Brrr, there's a chill in here this morning. - What an eerie sensation... - This doesn't feel like mxy home. To be continued..."
307,https://static.garfield.dale.ro/1989/ga891104.gif,"Next to lasagna, I must have another favorite food. - GULP! - It's a never-ending quest."
321,https://static.garfield.dale.ro/1989/ga891118.gif,"YAWN - What a great nap. - Maybe a tad long, though."
328,https://static.garfield.dale.ro/1989/ga891125.gif,"C'mon down, spider. - Looky, looky, looky!... - Do you like chocolate milk shakes?"
349,https://static.garfield.dale.ro/1989/ga891216.gif,"I love the Christmas season. - Call me sentimental... - But, the greed just rips at my heartstrings."
356,https://static.garfield.dale.ro/1989/ga891223.gif,I give up! - I have looked everywhere for my Christmas present... - That sucker is nowhere to be found!
362,https://static.garfield.dale.ro/1989/ga891229.gif,"I wonder what this next year will hold for me? - I'll probably slip through the year in a half-conscious, sleep-induced state, overeating and being rude to Odie. - Just a wild hunch."
