11,https://static.garfield.dale.ro/1998/ga980112.gif,"As a cat, I love to explore the unknown. - Nothing behind me. - That's enough exploring for today."
34,https://static.garfield.dale.ro/1998/ga980204.gif,I wish Jon was here. - - I've had to annoy myself all day.
48,https://static.garfield.dale.ro/1998/ga980218.gif,zzzzzzz Know why cats love sliding on ice? - SSSSHHHHHHH - Built-in chains.
69,https://static.garfield.dale.ro/1998/ga980311.gif,I'm thinking about going off to seek adventure! - Or maybe adventure can come here. - I hope it calls first instead of just popping in.
72,https://static.garfield.dale.ro/1998/ga980314.gif,I ate so much I can't move. - - Which is the only reason I stopeed eating.
121,https://static.garfield.dale.ro/1998/ga980502.gif,plip - bzzzzzzzz - Fly paper.
144,https://static.garfield.dale.ro/1998/ga980525.gif,RING! - Whew! There's nothing worse than waking up from a bad dream. - RIINNG Unless it's waking up to a bad reality.
151,https://static.garfield.dale.ro/1998/ga980601.gif,On with the show! - - Off with the show!
152,https://static.garfield.dale.ro/1998/ga980602.gif,You're my kind of crowd! - - One with a lousy aim!
154,https://static.garfield.dale.ro/1998/ga980604.gif,"Hey, you're a beautiful crowd! I love ya. I mean it. - - Oh. There you are."
156,https://static.garfield.dale.ro/1998/ga980606.gif,Thanks for coming! - You've been a great crowd! - Didn't wake up one.
207,https://static.garfield.dale.ro/1998/ga980727.gif,"I wonder what's going to happen to me THIS monday? - THUD - Cool! A sinkhole, right here in the kitchen."
242,https://static.garfield.dale.ro/1998/ga980831.gif,"I'm in a bad mood, and the world will have to suffer the consequences. - - I think the world is hiding."
251,https://static.garfield.dale.ro/1998/ga980909.gif,"Every cat has two sides...lazy and spunky. - - Sadly, ""spunky"" is no longer with us."
289,https://static.garfield.dale.ro/1998/ga981017.gif,"If you wad up a whole bunch of donuts into one clump, it's like you're not having very many! - - Jon, can you help me pick this up?"
303,https://static.garfield.dale.ro/1998/ga981031.gif,- - Somebody close that window!
351,https://static.garfield.dale.ro/1998/ga981218.gif,"What is it about Christmas that fills my heart so? - Is it the lights, the presents, the smiles on the faces of little children, the feeling of good will that fills the air?... - Yeah...definitely the presents."
356,https://static.garfield.dale.ro/1998/ga981223.gif,"I'm resisting... I'm resisting... I'm resisting... - Oh, who am I kidding? -"
358,https://static.garfield.dale.ro/1998/ga981225.gif,- - Merry Christmas!
