11,https://static.garfield.dale.ro/2013/ga130112.gif,I'm not really sleepy. - Z - But I AM a professional cat.
15,https://static.garfield.dale.ro/2013/ga130116.gif,- SIGN - That seemed unnecessary.
22,https://static.garfield.dale.ro/2013/ga130123.gif,"Nothing to eat around here except dog biscuits. - Oh, well, things could be worse, I guess... - LIKE NO MILK!"
27,https://static.garfield.dale.ro/2013/ga130128.gif,I can't make up my mind. - Should I do nothing? - Or start to do something and then quit?
32,https://static.garfield.dale.ro/2013/ga130202.gif,I have built a perfect scale model replica of the parthenon. - It took days... - ...probably shouldn't have made it out of chocolate.
39,https://static.garfield.dale.ro/2013/ga130209.gif,I want to set a good example. - BURP! - So everyone please lower your standards.
56,https://static.garfield.dale.ro/2013/ga130226.gif,"In the future, cats will ruke the world. - - Still."
60,https://static.garfield.dale.ro/2013/ga130302.gif,Cats know life. - - That's why we avoid it.
65,https://static.garfield.dale.ro/2013/ga130307.gif,There goes Mrs. Feeny with her poor cat on a leash. - Is there anything sadder? - Except maybe the matching outfits!
67,https://static.garfield.dale.ro/2013/ga130309.gif,I have sophisticated tastes. - GULP - That was food.
74,https://static.garfield.dale.ro/2013/ga130316.gif,"""Nothing ventured... - no effort expended"". - Cat wisdom."
76,https://static.garfield.dale.ro/2013/ga130318.gif,"A cat can have fun with just a piec of string. - - Not this piece of string, however."
90,https://static.garfield.dale.ro/2013/ga130401.gif,- STEP JUST A LITTLE CLOSER - That can't be anything good.
94,https://static.garfield.dale.ro/2013/ga130405.gif,"The computer is a wonderful thing. - For instance... - If I turn it off, I can see an excellent refelction of myself."
97,https://static.garfield.dale.ro/2013/ga130408.gif,- - Cat push-ups.
100,https://static.garfield.dale.ro/2013/ga130411.gif,A great meal...a nap...can life get better? - BURP! - Okay...NOW can life get better?
104,https://static.garfield.dale.ro/2013/ga130415.gif,"I should get up. - Will I? Won't I? - Savor the suspense, people."
123,https://static.garfield.dale.ro/2013/ga130504.gif,"Cats are natural hunters. - Lying in tall grass, waiting for prey... - ...tying to stay awake."
127,https://static.garfield.dale.ro/2013/ga130508.gif,BEWARE OF THE DOG - TAKE ONE - BARK!
147,https://static.garfield.dale.ro/2013/ga130528.gif,"I've invented the pie-cake-pie! - - Mmm. Not bad, although it's not quite as good as the cake-pie-cake!"
160,https://static.garfield.dale.ro/2013/ga130610.gif,It's a beautiful day! - - But the plot is weak.
167,https://static.garfield.dale.ro/2013/ga130617.gif,Nothing can stop me today! - - Except for that forgetting-what-I-was-going-to-do thing...
168,https://static.garfield.dale.ro/2013/ga130618.gif,Jon got me gift. - - He doesn't know it yet.
175,https://static.garfield.dale.ro/2013/ga130625.gif,- BURP - Better go fill up again.
189,https://static.garfield.dale.ro/2013/ga130709.gif,"That's new. - There was a sign here last week... - ""Beware of falling rocks""."
193,https://static.garfield.dale.ro/2013/ga130713.gif,If you wait patiently... - - Complete boredom will arrive.
198,https://static.garfield.dale.ro/2013/ga130718.gif,Help! Help! I'm stuck in a tree! - Help! Help! I'm going to fall! - I like to warm up before I get started.
225,https://static.garfield.dale.ro/2013/ga130814.gif,Here comes the ice cream man. - Just in time. - Bill Brick wants a fudge bar.
237,https://static.garfield.dale.ro/2013/ga130826.gif,"It's time for the *bee-dee-dee-dee-dee* cat weather report. - I'm not leaving the house, so the weather doesn't matter. - This has been the *bee-dee-dee-dee-dee* cat weather report."
252,https://static.garfield.dale.ro/2013/ga130910.gif,Sir Isaac Newton discovered gravity. - BONK! - Shortly before discovering the lawsuit!
279,https://static.garfield.dale.ro/2013/ga131007.gif,I could climb you. - And there's nothing you can do about it! - Unfortunately...
281,https://static.garfield.dale.ro/2013/ga131009.gif,- poink - Quitter!
282,https://static.garfield.dale.ro/2013/ga131010.gif,Leaves... - Rake... - Cover the rake with the leaves.
286,https://static.garfield.dale.ro/2013/ga131014.gif,YAWN - I'm tired. - I stayed up too late last afternoon.
293,https://static.garfield.dale.ro/2013/ga131021.gif,"It's a rainy monday morning. - However, I'm a cat and I don't have to get out of bed. - Don't hate me."
296,https://static.garfield.dale.ro/2013/ga131024.gif,"I'm feeling down, Pooky. Any words of encouragement? - No? - Pooky's just ""there""."
364,https://static.garfield.dale.ro/2013/ga131231.gif,There comes a time when you have to assess yourself... - I'm awesome! - I should have done that years ago.
