4,https://static.garfield.dale.ro/1987/ga870105.gif,"Attention, lounge lizards! This is your week in the sun. Today we begin celebrating ""National Lazy Week""! - What's so great about being lazy, you say? - What if war were declared and nobody showed?"
5,https://static.garfield.dale.ro/1987/ga870106.gif,Is National Lazy Week for you? Ask yourself this: - Would you be willing to lead a parade in celebration of the lazy life? - If the answer is yes...you're all wrong for Lazy Week.
6,https://static.garfield.dale.ro/1987/ga870107.gif,"Never confuse being lazy with being apathetic. We lazy people are not apathetic. - Apathetic people don't care about anything. - Lazy people care, we just don't do anything about it."
7,https://static.garfield.dale.ro/1987/ga870108.gif,"Do people call you ""worthless""? Do people call you a ""couch potato""? - Why should we be held up to public ridicule just because we subscribe to a kinetically passive lifestyle. We should stand up for ourselves! - THE NEXT TIME PEOPLE CALL YOU"
8,https://static.garfield.dale.ro/1987/ga870109.gif,"Don't forget the National Lazy Week motto, lazy people. ""There must be an easier way"". - Many great ideas have been spawned from that noble sentiment. - You can bet it wasn't an exercise freak who invented power steering."
9,https://static.garfield.dale.ro/1987/ga870110.gif,"For those of you who want to stop abusing your bodies through fanatic exercise, but can't muster the willpower... - You can now join ""Garfield's Exercisers Anonymous"". - Every time you feel an uncontrollable urge to jog, I send someone over"
14,https://static.garfield.dale.ro/1987/ga870115.gif,- CHOMP! - SPRONG!
15,https://static.garfield.dale.ro/1987/ga870116.gif,Just what is an heirloom? - A heirloom is something that's been in your family for generations... - That no one's had the guts to pitch out.
27,https://static.garfield.dale.ro/1987/ga870128.gif,Here I am falling asleep face down in a bowl of food. - This is it. I've reached the pinnacle of laziness and gluttony...how depressing. - There's no place to go after you've reached the top.
28,https://static.garfield.dale.ro/1987/ga870129.gif,"I eat too much because I'm depressed, and I'm depressed because I eat too much. - It's a vicious circle... - That took years to perfect!"
34,https://static.garfield.dale.ro/1987/ga870204.gif,"Having anmesia isn't so bad. It'll be kind of fun finding out what a great guy I am. - ARRRGH! - OH, NO! I'M A CAT!"
37,https://static.garfield.dale.ro/1987/ga870207.gif,Amnesia has wiped my slate clean. I start establishing who I am today. - - I am (burp) a glutton.
39,https://static.garfield.dale.ro/1987/ga870209.gif,Amnesia is weird. This Garfield is like a total stranger to me. - I know nothing about him. - Aside from what the creep did to my body.
48,https://static.garfield.dale.ro/1987/ga870218.gif,- - I hate wax doughnuts.
54,https://static.garfield.dale.ro/1987/ga870224.gif,- MUNCH MUNCH MUNCH - PTOOEY
55,https://static.garfield.dale.ro/1987/ga870225.gif,"Aw, poor doughnut, you look lonely. - You need a friend. - I have a lasagna I'd like you to meet."
61,https://static.garfield.dale.ro/1987/ga870303.gif,- ARRRGH! - It was only a dream! It was only a dream! It was only a dream!
70,https://static.garfield.dale.ro/1987/ga870312.gif,Spinach. - It tastes bad. It looks bad. - SPLUT! It even sounds bad.
72,https://static.garfield.dale.ro/1987/ga870314.gif,"I hate spinach. - It's green, it's slimy. - And it looks like it's moving."
92,https://static.garfield.dale.ro/1987/ga870403.gif,"Hey, bird! You think you're safe out there, huh? - Well, I have a little treat for you! - Have you, perchance, ever heard a cat scream?"
104,https://static.garfield.dale.ro/1987/ga870415.gif,Do you know what I hate most about this bed? - UNNNGH! - Trying to sleep on my back.
110,https://static.garfield.dale.ro/1987/ga870421.gif,"Life has many good things to offer: music, art, literature... - Sometimes I think about educating myself on those subjects... - But then I tihnk, ""stick with what you know""."
121,https://static.garfield.dale.ro/1987/ga870502.gif,"Ah, I see Jon placed a pie on his windowsill to tempt me. - Well, let it be known I'm capable of resisting all temptations! - I just don't choose to."
124,https://static.garfield.dale.ro/1987/ga870505.gif,Laziness and procrastination go hand in hand. - See this hair? - It's cat hair I never got around to shedding last year.
132,https://static.garfield.dale.ro/1987/ga870513.gif,"Hello, diet. Goodbye, food. - ERRRK! - Hello, sugar withdrawal."
134,https://static.garfield.dale.ro/1987/ga870515.gif,I've only been on this diet for two days and I feel thinner already. - - It must be a delayed reflection.
135,https://static.garfield.dale.ro/1987/ga870516.gif,Fat's a funny thing. You never lose it from the right places. - - Fat has a sick sense of humor.
138,https://static.garfield.dale.ro/1987/ga870519.gif,There are many ways to make a diet more appealing. - Some say it helps to dress your food up. - I say it still looks like celery.
139,https://static.garfield.dale.ro/1987/ga870520.gif,I hate diets. - They're morally wrong. - A stomach is a terrible thing to waste.
151,https://static.garfield.dale.ro/1987/ga870601.gif,Z - ZZZ-ZZF-ZZZ-ZZ - Must be monday ZZZ-ZZF-ZZZ-ZZF-ZZZ-
154,https://static.garfield.dale.ro/1987/ga870604.gif,YAWN - - I think the old blanket is due for a wash.
158,https://static.garfield.dale.ro/1987/ga870608.gif,"Normally, I hate alarm clocks. - But this one I like. - It's broken."
165,https://static.garfield.dale.ro/1987/ga870615.gif,Yawn-well let's see what kind of day today is... - CRICK CRICK CRICK CRICK CRICK CRICK CRICK CRICK CRICK - It's a nine cricker.
166,https://static.garfield.dale.ro/1987/ga870616.gif,"- I could look like this if I wanted to. - But, I don't have enough hands."
170,https://static.garfield.dale.ro/1987/ga870620.gif,Yup. - I'm nine years old all right. - According to the rings under my eyes.
189,https://static.garfield.dale.ro/1987/ga870709.gif,Pizza is friendy and bananas are funny. - Peaches love to be squeezed and peas occasionally pop in. - I love food with personality.
201,https://static.garfield.dale.ro/1987/ga870721.gif,"I'm going to let you decide what to do today, Pooky... - poomp - Not much for talk, but, what an idea man!"
204,https://static.garfield.dale.ro/1987/ga870724.gif,Cats can stop in an instant. - - Provided that instant isn't on a throw rug.
209,https://static.garfield.dale.ro/1987/ga870729.gif,"Poor little worms, waiting to be skewered on Jon's hook and then fed to some vicious fish. Well it's not right! - YOU'RE FREE! YOU'RE FREE! - Swimming must not be one of their strong suits."
215,https://static.garfield.dale.ro/1987/ga870804.gif,I am an artist. - SCHOONK! - I eat what I see.
240,https://static.garfield.dale.ro/1987/ga870829.gif,WHIRRRRRRR - WHIRRRRRR - WHIRRRRRR I love driving Odie up the wall.
250,https://static.garfield.dale.ro/1987/ga870908.gif,"Let's hear it for sleep! - Gimme a ""Z""! - Z"
271,https://static.garfield.dale.ro/1987/ga870929.gif,Let's check the weather. - Hmmm. Looks like a good day to stay in in bed. - Mostly boring this morning with a 50% chance of intermittent depression this afternoon.
275,https://static.garfield.dale.ro/1987/ga871003.gif,I hate those little insert cards. - SHAKE SHAKE SHAKE - Just as I suspected.
284,https://static.garfield.dale.ro/1987/ga871012.gif,"Hmm, my horoscope says I'm going to be visited by an old acquaintance today. - SPLUT - Uncanny."
285,https://static.garfield.dale.ro/1987/ga871013.gif,Ha! Missed me! - SPLUT! - Whoaa...boomerang spluts.
286,https://static.garfield.dale.ro/1987/ga871014.gif,- - SPLUT!
287,https://static.garfield.dale.ro/1987/ga871015.gif,SPLUT - CLANK! - They must be running out of ammo!
291,https://static.garfield.dale.ro/1987/ga871019.gif,YAWN Ahh...there's nothing like a good nap. - - With the possible exception of TWO good naps.
319,https://static.garfield.dale.ro/1987/ga871116.gif,I've really got to stop this overeating. - - How about that? I didn't think I could do it.
323,https://static.garfield.dale.ro/1987/ga871120.gif,"I, the Caped Avenger, shall seek out injustice wherever it may lurk... - And with one swift motion of my mighty hand, I will go... - Naughty, naughty, naughty!"
334,https://static.garfield.dale.ro/1987/ga871201.gif,"- - Now, THAT'S good coffee!"
340,https://static.garfield.dale.ro/1987/ga871207.gif,Whoops! The ol' claw's hooked a carpet thread. - UNNNGGGHHH!!! - ...a LONG carpet thread.
341,https://static.garfield.dale.ro/1987/ga871208.gif,Food is a dichotomy. - Fat people hate to love it. - And skinny people love to hate it.
344,https://static.garfield.dale.ro/1987/ga871211.gif,"Ho-boy, I ate too much again. - WAH-HA-HA-HA! - Oh, Garfield, you're a riot!"
357,https://static.garfield.dale.ro/1987/ga871224.gif,I'd better be careful with my gift. It might be a fine bone china food dish. - Oh. - This one's for Odie. CRASH!
362,https://static.garfield.dale.ro/1987/ga871229.gif,"This year I pledge to lose weight and get in shape! - No, no, be realistic, Garfield, That's a bit much to bite off. Perhaps I should set a bit more realistic goal. - I pledge to establish contact with aliens from another planet!"
363,https://static.garfield.dale.ro/1987/ga871230.gif,Well. it's time to take stock of the year. - Let's see...I ate and slept and accomplished not one single thing of socially redeeming value. - I'm so proud of me.
