0,https://static.garfield.dale.ro/2019/ga190101.gif,"Life has its ups and downs. - - This is an ""up""."
18,https://static.garfield.dale.ro/2019/ga190119.gif,"Sometimes I just can't stop smiling. - - I said, ""sometimes""."
20,https://static.garfield.dale.ro/2019/ga190121.gif,"I can't help but feel that I've forgotten something. - Oh, yeah! - Z"
27,https://static.garfield.dale.ro/2019/ga190128.gif,BEWARE OF CAT - - At least until I've had my coffee.
28,https://static.garfield.dale.ro/2019/ga190129.gif,"I slept... - Then I ate. - So, how was YOUR day?"
35,https://static.garfield.dale.ro/2019/ga190205.gif,I shall now meditate and find my center. - I sense that my center is empty. - I shall now fill my center with a donut.
41,https://static.garfield.dale.ro/2019/ga190211.gif,I am my own boss. - * - I gave myself the morning off.
55,https://static.garfield.dale.ro/2019/ga190225.gif,I will do... - Whatever it takes... - To not do whatever it takes.
62,https://static.garfield.dale.ro/2019/ga190304.gif,I like to think before I act. - - And think and think and think...
65,https://static.garfield.dale.ro/2019/ga190307.gif,- SHOOP! - Thought I heard a can opener.
79,https://static.garfield.dale.ro/2019/ga190321.gif,It's warm out. - - Great. Now I'm cold.
86,https://static.garfield.dale.ro/2019/ga190328.gif,"BEWARE OF CAT Whoa... - Watch out, people. - I might just criticize your wardrobe."
90,https://static.garfield.dale.ro/2019/ga190401.gif,I'm not always sarcastic. - - Sometimes I'm asleep.
97,https://static.garfield.dale.ro/2019/ga190408.gif,I like to think I make the world a better place in which to... - SNORE - sleep.
98,https://static.garfield.dale.ro/2019/ga190409.gif,I've decided to give back to the world. - But first... - I'm going to take a bunch of stuff.
105,https://static.garfield.dale.ro/2019/ga190416.gif,The best things in life are free. - And so are the worst things. - It's the stuff in between that's expensive!
107,https://static.garfield.dale.ro/2019/ga190418.gif,Fun fact... - SCHLURRRRK - Gravy can be classified as a beverage!
118,https://static.garfield.dale.ro/2019/ga190429.gif,CAT AT WORK - - Break time.
123,https://static.garfield.dale.ro/2019/ga190504.gif,"Eat healthy, people! - And avoid snacks. - Snacks are mine."
132,https://static.garfield.dale.ro/2019/ga190513.gif,"Today I'm introducing a new feature. - - I call it ""Look at the Handsome Cat""."
139,https://static.garfield.dale.ro/2019/ga190520.gif,"The world is my oyster. - No, that's not it... - The world is my pizza!"
142,https://static.garfield.dale.ro/2019/ga190523.gif,Cats are adorable. - No? - How about now?
153,https://static.garfield.dale.ro/2019/ga190603.gif,I couldn't eat another byte. - - There's a sentence I've never said before.
156,https://static.garfield.dale.ro/2019/ga190606.gif,There's a key to getting down from a tree. - SNAP! - It's called gravity.
158,https://static.garfield.dale.ro/2019/ga190608.gif,"Forgive and forget. - Or, as we cats say... - Hold a grudge and plot your revenge."
163,https://static.garfield.dale.ro/2019/ga190613.gif,"My birthday is creeping up on me. I can feel it. - Or, maybe I'm just being paranoid. -"
168,https://static.garfield.dale.ro/2019/ga190618.gif,"I wish people would quit reminding me about my birthday, - - I SAID..."
174,https://static.garfield.dale.ro/2019/ga190624.gif,Sometimes I let my ind wander... - - That's as close as I get to exercise.
177,https://static.garfield.dale.ro/2019/ga190627.gif,- Sometimes I amaze myself. - Other times I'm flat-out awestruck.
179,https://static.garfield.dale.ro/2019/ga190629.gif,"Contrary to popular belief... - Sometimes last is best... - The last donut, the last cookie, the last chip..."
181,https://static.garfield.dale.ro/2019/ga190701.gif,Sometimes I'm asleep... - And sometimes I'm awake... - WISHING I was asleep.
186,https://static.garfield.dale.ro/2019/ga190706.gif,"The world is coming to an end! - - And, once again, the world is saved by a cup of coffee."
188,https://static.garfield.dale.ro/2019/ga190708.gif,"""What's the use?"" - - I like to start my day with a demotivational thought."
195,https://static.garfield.dale.ro/2019/ga190715.gif,"Remember, people... - Laughter is the best medicine. - Unless you have stitches."
196,https://static.garfield.dale.ro/2019/ga190716.gif,- - We're awfully good at this.
207,https://static.garfield.dale.ro/2019/ga190727.gif,"I enjoy the classics. - Ah, yes... - A 1940 first edition ""All-Butter Cookbook""."
209,https://static.garfield.dale.ro/2019/ga190729.gif,"I'm planning my menu for the week. - Let's see, what do I want to eat? How abouuuut... - EVERYTHING!"
223,https://static.garfield.dale.ro/2019/ga190812.gif,"ah, napping... - Or, as I like to call it... - Pressing life's pause button."
228,https://static.garfield.dale.ro/2019/ga190817.gif,"purr purr purr - purr purr purr - Latest issue of ""Yarn Enthusiast""."
230,https://static.garfield.dale.ro/2019/ga190819.gif,"Hello, Weekend! - BLINK! - Hello, Monday."
231,https://static.garfield.dale.ro/2019/ga190820.gif,I am a house cat. - - Otherwise known as a sunbeam devotee.
242,https://static.garfield.dale.ro/2019/ga190831.gif,The secret to losing weight is not eating less... - And it's not exercise... - It's setting the scale back five pounds!
244,https://static.garfield.dale.ro/2019/ga190902.gif,I slept all day. - Let's see... - That's seven days in cat time.
245,https://static.garfield.dale.ro/2019/ga190903.gif,- Wow...I can hear the ocean. - Good Wi-Fi on this beach!
263,https://static.garfield.dale.ro/2019/ga190921.gif,It's time to lose weight and get into shape. - - Now it's too late.
265,https://static.garfield.dale.ro/2019/ga190923.gif,"Oh, sure... - This may not look hard... - But you try cramming this much nothing into a day."
