0,https://static.garfield.dale.ro/2007/ga070101.gif,"We ought to make new year's resolutions. - HA HA HA HA HA - No, seriously. Please, let's not spoil the moment."
1,https://static.garfield.dale.ro/2007/ga070102.gif,"For new year's, why don't you resolve to lose 50 pounds? - And why don't you resolve to stop being a dork? - I'm only kidding. I'm not."
2,https://static.garfield.dale.ro/2007/ga070103.gif,I put my pants on backwards again. - RATS! - And anothe rnew year's resolution goes blooey.
3,https://static.garfield.dale.ro/2007/ga070104.gif,Liz has some leftover holiday fudge she's bringing over. - - SOME people do HAVE leftover fudge. What a concept.
4,https://static.garfield.dale.ro/2007/ga070105.gif,"Liz is bringing fudge over... - Jon likes Liz, Liz likes Jon, and I like fudge. - This could be the start of something beautiful."
5,https://static.garfield.dale.ro/2007/ga070106.gif,"Thanks for the fudge, Liz. Garfield thanks you too. - He's very loving. Well, it IS Garfield... - I've never had a cat kiss my feet before. And it IS fudge."
7,https://static.garfield.dale.ro/2007/ga070108.gif,"There's something wrong with my pants. - Yeah. - They're your shirt, dummy."
8,https://static.garfield.dale.ro/2007/ga070109.gif,Hey! - My headache is gone! - I'm back.
9,https://static.garfield.dale.ro/2007/ga070110.gif,"Hi, kitty! You seem to be in a good mood. - My owner just told me I'm a good doggy! - Sometimes I envy dogs..."
10,https://static.garfield.dale.ro/2007/ga070111.gif,- STOP SHEDDING! - Whoa! That loosened up some hair!
11,https://static.garfield.dale.ro/2007/ga070112.gif,I'm a cat hair. - I'm a cat. - You seem useless. I'll bet you didn't always think that.
12,https://static.garfield.dale.ro/2007/ga070113.gif,Ah! - What a great nap! - I'd rank it in the top five for the day.
14,https://static.garfield.dale.ro/2007/ga070115.gif,Good coffee. - Goooood coffee. - Gooooooooooooooooo
15,https://static.garfield.dale.ro/2007/ga070116.gif,"Louise, my darling, we've got just one chance! Yes, Trent?... - You distract the monster, and I'll run away as fast as I can! - You call THAT a PLAN?! I'd run NOW, Trent."
16,https://static.garfield.dale.ro/2007/ga070117.gif,Paddles and cookies? - What are those for? My snow fly. -
17,https://static.garfield.dale.ro/2007/ga070118.gif,"I found a quarter in the dryer! - - It was already yours, tycoon boy."
18,https://static.garfield.dale.ro/2007/ga070119.gif,"What's it all mean, Garfield? What's life all about? - - I'll say tuna."
19,https://static.garfield.dale.ro/2007/ga070120.gif,- - NICE cats wouldn't put pickle juice in their owner's coffee! NICE cats have no fun.
21,https://static.garfield.dale.ro/2007/ga070122.gif,"I'm a lucky guy, Garfield. I've got Liz, you, Odie... - What more could I want? - BRING THAT DONUT BACK!"
22,https://static.garfield.dale.ro/2007/ga070123.gif,Love is weird. - It just sort of sneaks up on you when you least expect it. - Sort of like a chili dog in an elevator. I love cili dogs.
23,https://static.garfield.dale.ro/2007/ga070124.gif,"""Surprise your loved one with this special gift that will last for all eternity"". - - ""Comes with a free 30-day warranty"". Eternity ain't what it used to be."
24,https://static.garfield.dale.ro/2007/ga070125.gif,"Liz and I have been together almost six whole months now. - That's the longest I've ever been with a girl. - Moms don't count. Of course, if I don't count mom..."
25,https://static.garfield.dale.ro/2007/ga070126.gif,"I know just what to do for Liz on our anniversary, Garfield. - I'll take her to ""our"" restaurant and have the band play ""our"" song. - It'll be perfect. Binky Burger has a band?"
26,https://static.garfield.dale.ro/2007/ga070127.gif,"How about dinner tomorrow, Liz? ...it's a special night, you know. - - She said every night with me is special. You're melting."
28,https://static.garfield.dale.ro/2007/ga070129.gif,- You can't lie there forever. - I accept that challenge!
29,https://static.garfield.dale.ro/2007/ga070130.gif,"Look out, world! Here comes Garfield! - - I warned you. Huh? burp cough sniff scratch scratch"
30,https://static.garfield.dale.ro/2007/ga070131.gif,"- - I tried it, but I still don't get it."
31,https://static.garfield.dale.ro/2007/ga070201.gif,Hey... - Where's my ball of yarn? - You mean dad?
32,https://static.garfield.dale.ro/2007/ga070202.gif,- I never get a call on my cell phone. - Possibly because it's an electric razor.
33,https://static.garfield.dale.ro/2007/ga070203.gif,Cats live on instinct. - - And my instinct could go for some of those extra-spicy chicken wings.
35,https://static.garfield.dale.ro/2007/ga070205.gif,"Goode evening, ladies and germs! WHISH! - I know you're out there, I can hear you breathing! ZIP! - Any requests? Get taller!"
36,https://static.garfield.dale.ro/2007/ga070206.gif,"I shall now attempt to read the mind of someone in the audience! - KONG! - Please, no clues."
37,https://static.garfield.dale.ro/2007/ga070207.gif,zip zip zip zip - KONK ZIP - Ketchup?! We ran out of tomatoes.
38,https://static.garfield.dale.ro/2007/ga070208.gif,BONK! - beedle beedle beedle - U STINK
39,https://static.garfield.dale.ro/2007/ga070209.gif,Now for some impressions! - Any requests? - Cat falling off a fence! Yeah! And splattering himself all over the place! I hate audience participation.
40,https://static.garfield.dale.ro/2007/ga070210.gif,"You've been a great audience tonight! There's nobody here but me. - Oh. - But you're great! I'm the janitor, you dork!"
42,https://static.garfield.dale.ro/2007/ga070212.gif,"Everything is mine, mine, mine! - Correction. - If we had anything, it would be mine, mine, mine!"
43,https://static.garfield.dale.ro/2007/ga070213.gif,YAWN - YAWN - I'm a trendsetter!
44,https://static.garfield.dale.ro/2007/ga070214.gif,"- (ahem)... ""Purr"". - How nice! I don't write 'em. I just read 'em."
45,https://static.garfield.dale.ro/2007/ga070215.gif,Snow! - It's a blizzard! - I'm flattered.
46,https://static.garfield.dale.ro/2007/ga070216.gif,No two snowflakes are exactly alike. - Wow... - Jon had a busy winter.
47,https://static.garfield.dale.ro/2007/ga070217.gif,"Thanks for the coffee, cup. No problem...and call me Joe. - You know, Joe, as far as nightmares go, this one could have been a whole lot worse. How? - It could have been decaffeinated. Now you're scaring ME, man."
49,https://static.garfield.dale.ro/2007/ga070219.gif,I'm not a morning person. - - Lucky morning.
50,https://static.garfield.dale.ro/2007/ga070220.gif,"""Dear Garfield, how can you stand on that fence without falling off?"" - Simple. - Things aren't always as they seem."
51,https://static.garfield.dale.ro/2007/ga070221.gif,The songbird didn't sho up at the feeder this morning. - * - *
52,https://static.garfield.dale.ro/2007/ga070222.gif,- BAT - That's my boy!
53,https://static.garfield.dale.ro/2007/ga070223.gif,I'm hungry. - - Though not as hungry as Jon. That was mine!
54,https://static.garfield.dale.ro/2007/ga070224.gif,Meow - ** MEOW MEYOWWRR MEEYOW * - Would you believe I haven't had any formal training?
56,https://static.garfield.dale.ro/2007/ga070226.gif,"click click click click Quality, quality, quality, quality. - click click click click Quality, quality, dreck, quality. - click click Whoa! Back up there!"
57,https://static.garfield.dale.ro/2007/ga070227.gif,"And what is your special talent, sir? I juggle chain saws to polka music. - Fascinating...why chai saws? - They're the only thing that'll drown polka music out. I like him."
58,https://static.garfield.dale.ro/2007/ga070228.gif,"Tonight, it's ""Alaskan Grizzly Mating Calls with Larry"". - Followed by ""Yukon Emergency Room"". - With Larry. ""With Larry""."
59,https://static.garfield.dale.ro/2007/ga070301.gif,"Only one person in this room could have murdered Mr. Thompson, and that person IS... - Oh...a question. Yes, you with the pickax? - Um...may I be excused? And to think I could have been watching Jon's socks tumble dry."
60,https://static.garfield.dale.ro/2007/ga070302.gif,Nothing whatsoever happened in the world today. - Everybody was watching television. - Details at eleven. ...on the All-Irony Channel.
61,https://static.garfield.dale.ro/2007/ga070303.gif,"...and the cat ate, and ate, and ate... - and ate, and ate... - Until there was nothing left to eat. I hate sad endings."
63,https://static.garfield.dale.ro/2007/ga070305.gif,- Happy monday. -
64,https://static.garfield.dale.ro/2007/ga070306.gif,Vegetarian aliens from outer space! - This should be interesting. - Take me to your broccoli. With pleasure!
65,https://static.garfield.dale.ro/2007/ga070307.gif,Liz thinks I'm handsome. - - And what does her guide dog think?
66,https://static.garfield.dale.ro/2007/ga070308.gif,Z - Z Z - Hey! Five more minutes...
67,https://static.garfield.dale.ro/2007/ga070309.gif,Why don't cats play fetch? sniff Cough. - BURP - We have too much dignity. scratch scratch
68,https://static.garfield.dale.ro/2007/ga070310.gif,"Fetch the tree, Odie. - - Not THAT tree!"
70,https://static.garfield.dale.ro/2007/ga070312.gif,Hello. How's it going? - Not bad. SMACK - Yourself? I've been better.
71,https://static.garfield.dale.ro/2007/ga070313.gif,"Spiders are disgusting! We are? - SMACK - Yes. Well, NOW, yeah!"
72,https://static.garfield.dale.ro/2007/ga070314.gif,"Don't swat me! - SMACK - Wait. Did you say, ""don't""? THAT'S A RATHER MOOT POINT AT THIS JUNCTURE, DON'T YOU THINK?!"
73,https://static.garfield.dale.ro/2007/ga070315.gif,"I wish I were thinner. - WHAP! - I should write a diet book! I said, ""thinner,"" not ""flatter""!"
74,https://static.garfield.dale.ro/2007/ga070316.gif,"I'm cold. - A nice hot cup of coffee should warm you up! WHAM - Boy howdy, he wasn't kidding."
75,https://static.garfield.dale.ro/2007/ga070317.gif,"What happened to my uncle Dave? - He got hit by a train. A TRAIN?! - Train...train schedule, whatever. SMACK!"
77,https://static.garfield.dale.ro/2007/ga070319.gif,"Here, Garfield. I brought you a cat treat. - Gee, thanks. - Was the store out of hams?"
78,https://static.garfield.dale.ro/2007/ga070320.gif,"I could use a hug. You got it! - Odie! snap - Uh, thanks, Garfield. Feel the love."
79,https://static.garfield.dale.ro/2007/ga070321.gif,I'd like a bouquet of roses. - stomp! stomp! stomp! - And to pay for the daisies in your window display. That was invigorating!
80,https://static.garfield.dale.ro/2007/ga070322.gif,"Breakfast, lunch and dinner are three SEPARATE meals. - They are NOT intended to run together. - Do you just make this stuff up to depress me?"
81,https://static.garfield.dale.ro/2007/ga070323.gif,"I'm Maynard, from the temporary cat services. - I'll be filling in for Garfield while he takes a little personal time. - I was told there would be food. Go away."
82,https://static.garfield.dale.ro/2007/ga070324.gif,I'm not having fun. You're not? - SLAP OW! - That wasn't fun! Then I'm out of ideas.
84,https://static.garfield.dale.ro/2007/ga070326.gif,Liz and I are going out again... - And this time I've hired a pet sitter. - I think they took that well.
85,https://static.garfield.dale.ro/2007/ga070327.gif,"Okay, boys, the pet sitter is here...meet Lillian! - Well, hel-* LOOOOO! - My, you must be one of those HAIRless kitties! She could burn ants with those lenses."
86,https://static.garfield.dale.ro/2007/ga070328.gif,"Now don't you worry about a thing, Mr. Lardmuckle. We'll be just fine. - If you get worried, just give me a call. Thanks...I might. - I'll have the phone beside me all night. You are so gonna pay for this."
87,https://static.garfield.dale.ro/2007/ga070329.gif,I bet ol' Miss Lillian knows what you two darlings want...homemade cookies! - They'll be done in no time! - ...hot and fresh out of the dishwasher. THUD Whoopsie!
