1,https://static.garfield.dale.ro/1995/ga950102.gif,You know what the world needs? - More sugary treats! - Love! What are you? Some kind of a nut?
2,https://static.garfield.dale.ro/1995/ga950103.gif,"Bad news, Garfield. I forgot to buy cat food! - Oh, no! - Whatever will I do?"
3,https://static.garfield.dale.ro/1995/ga950104.gif,"Here you go, Jon! - I'm not your pet! You're mine! - And furthermore...is that turkey?"
4,https://static.garfield.dale.ro/1995/ga950105.gif,"- Sigh - This, obviously, is not my hat."
5,https://static.garfield.dale.ro/1995/ga950106.gif,? - Every sweater I own is missing. - Warm at last.
6,https://static.garfield.dale.ro/1995/ga950107.gif,Do you think I'm funny? - HA! HA! HA! HA! HA! HA! - Sorry. I thought you were kidding.
8,https://static.garfield.dale.ro/1995/ga950109.gif,- - Found a spider in the freezer.
9,https://static.garfield.dale.ro/1995/ga950110.gif,Spider race! - WHAP! - The winner!
10,https://static.garfield.dale.ro/1995/ga950111.gif,cough cough - How about a cough drop? WHAP - Those things really work.
11,https://static.garfield.dale.ro/1995/ga950112.gif,- SWAT! - heh heh heh This is not a good sign.
12,https://static.garfield.dale.ro/1995/ga950113.gif,"O.K. Garfield, pretend I'm a mouse. - I'm running across the room. What do you do? - Take me to your cheese."
13,https://static.garfield.dale.ro/1995/ga950114.gif,- What's this? - A list of things I'm NOT going to do today!
15,https://static.garfield.dale.ro/1995/ga950116.gif,- - You're not very cheerful today. - You missed it.
16,https://static.garfield.dale.ro/1995/ga950117.gif,"- What a beautiful, sunny day! -"
17,https://static.garfield.dale.ro/1995/ga950118.gif,"- You are a dolt. You ar eugly, and you are generally unacceptable. - They love attention."
18,https://static.garfield.dale.ro/1995/ga950119.gif,BLAGOONGA! - Blaoonga? - Odie needs tuning.
19,https://static.garfield.dale.ro/1995/ga950120.gif,"Jane, congratulations! You have won the grand prize! - A night out with Jon Arbuckle! - She'd rather have a dishwasher. Counter with a bun warmer."
20,https://static.garfield.dale.ro/1995/ga950121.gif,"What do you think of when you see a beautiful scene like this, Garfield? - Pizza. - And that stump over there reminds me of a lasagna."
22,https://static.garfield.dale.ro/1995/ga950123.gif,Coffee? - - Your guess is as good mine.
23,https://static.garfield.dale.ro/1995/ga950124.gif,"Is your coffee too strong, Garfield? - I don't know. - Before I could taste it, it got up and walked away."
24,https://static.garfield.dale.ro/1995/ga950125.gif,"Be careful, Garfield. - That coffee is hot. - Thanks for the warning."
25,https://static.garfield.dale.ro/1995/ga950126.gif,One more sip of coffee would probably be a mistake. - - I know my caffeine.
26,https://static.garfield.dale.ro/1995/ga950127.gif,"Jon says if I run fast, I can avoid exercise! - * - Waaaaaait a second."
27,https://static.garfield.dale.ro/1995/ga950128.gif,"Look! I brought you a nice, juicy bone! - I'll leave it here, just out of your reach. - Enjoy!"
29,https://static.garfield.dale.ro/1995/ga950130.gif,"I'm reading about the pioneers. Like my crazy great-grandfather, Oslo. - He moved his family thousands of miles across uncharted territory. - They were very brave. ""I hear a can opener,"" he kept saying."
30,https://static.garfield.dale.ro/1995/ga950131.gif,"Jon, did you say I should, or should NOT stop bothering you? - GO AWAY! - Not until you answer my question."
31,https://static.garfield.dale.ro/1995/ga950201.gif,"Oh, great. A new mouse hole. - plit - What's that? Standard lease agreement."
32,https://static.garfield.dale.ro/1995/ga950202.gif,I'm improving my mind. - You should try it sometime. Okay. - Now what can I do to improve Jon's mind?
33,https://static.garfield.dale.ro/1995/ga950203.gif,Beware Of The Old Dog - What are you going to do? Gum me? - That geezer's lethal with a cane.
34,https://static.garfield.dale.ro/1995/ga950204.gif,"Ah, that was a great meal. - scrape scrape scrape scrape - By, golly, he's right."
36,https://static.garfield.dale.ro/1995/ga950206.gif,? - tap tap tap -
37,https://static.garfield.dale.ro/1995/ga950207.gif,"The Cat Channel presents everyone's favorite game show... - ""Sleeping For Dollars!"" - Z Z Z Z Z I love sports."
38,https://static.garfield.dale.ro/1995/ga950208.gif,"Z - Z click - Eighteen hours, nine minutes. Roll me over. I can do better!"
39,https://static.garfield.dale.ro/1995/ga950209.gif,I wish I were asleep. - You ARe asleep. - Then that explains that. Z
40,https://static.garfield.dale.ro/1995/ga950210.gif,"I know what you want, Garfield. - I can read your mind. - You want food! Sure, and by the way, your car's on fire."
41,https://static.garfield.dale.ro/1995/ga950211.gif,For diner you are having some disgusting glop I made from who knows what. - - All right!
43,https://static.garfield.dale.ro/1995/ga950213.gif,AARRRGH! - I have cat hair all over me! brush brush brush - Join the club.
44,https://static.garfield.dale.ro/1995/ga950214.gif,You're shedding. AM NOT! - - snip snip
45,https://static.garfield.dale.ro/1995/ga950215.gif,"Well if this isn't ""Mister Gluttony"" - How are you, ""Mister I Think I'll Eat Two Dozen Doughnuts In One Sitting""? - Taking a nap ""Mister Stuff My Face Till I Pass Out""? Just don't call me ""Mister Lardo""."
46,https://static.garfield.dale.ro/1995/ga950216.gif,Garfield has a bad habit of. - How about this weather? - Interrupting me.
47,https://static.garfield.dale.ro/1995/ga950217.gif,- - Did it suddenly get stupider in here?
48,https://static.garfield.dale.ro/1995/ga950218.gif,- - I can't wait for spring.
50,https://static.garfield.dale.ro/1995/ga950220.gif,"What happened to all the aluminium foil? - - Disgiused as a leftover, Garfield? Shhhh! You'll spook the meatloaf!"
51,https://static.garfield.dale.ro/1995/ga950221.gif,The Loch Ness cat surfaces. - He surveys his territory. - And spies a diet on the horizon.
52,https://static.garfield.dale.ro/1995/ga950222.gif,"You have a bad attitude about this diet, Garfield. - To successfully diet, you have to want to diet. - It's hard to find a reason to diet when your wardrobe always fits."
53,https://static.garfield.dale.ro/1995/ga950223.gif,Jon's right! I'm going to approach this diet with a positive mental attitude! - With a smile on my face. - And a frown in my stomach.
54,https://static.garfield.dale.ro/1995/ga950224.gif,"Don't eat those doughnuts! You're on a diet, Garfield! - I won't eat 'em, I'll swear! - I JUST WANT TO RUB THEM ALL OVER MY BODY!"
55,https://static.garfield.dale.ro/1995/ga950225.gif,- AAARRGHH - So how did you do on your diet? Let's just say I won't be wearing bikini briefs to the beach anytime soon.
57,https://static.garfield.dale.ro/1995/ga950227.gif,Garfield was real grumpy this morning. - So I sent him out for a nice walk... - Which seems to have done some good! I maimed three squirrels.
58,https://static.garfield.dale.ro/1995/ga950228.gif,"Hello, fatso. - Hello, shredded shirt. -"
59,https://static.garfield.dale.ro/1995/ga950301.gif,I've never been in better shape in my life! - *I* have! - I guess I topped him!
60,https://static.garfield.dale.ro/1995/ga950302.gif,"You're lazy, Garfield. I happen to be conducting a scientific experiment, thank you. - Lazy, lazy. I'm testing the first law of physics... - Lazy, lazy, lazy, lazy! ""Bodies at rest tend to stay at rest""."
61,https://static.garfield.dale.ro/1995/ga950303.gif,Woof woof  Meow meow Blah-dee-blah-dee-dah - Hee hee hee hee hee - Small talk.
62,https://static.garfield.dale.ro/1995/ga950304.gif,I always like to make sure Odie and I have the exact same amount of food. - -
64,https://static.garfield.dale.ro/1995/ga950306.gif,"It's Power Pooky! Duh, duh, duh, duuuuuuuh! - Able to stave off loneliness in a single hug! - You don't need big muscles to be a super hero."
65,https://static.garfield.dale.ro/1995/ga950307.gif,"- *SQUEEEEZE - You never hug ME like that. With all due respect, you're no teddy bear."
66,https://static.garfield.dale.ro/1995/ga950308.gif,Sigh - HUGGG - Thanks. No problem.
67,https://static.garfield.dale.ro/1995/ga950309.gif,"How was your meal, Garfield? Fine, thanks. - And how about you, Pooky? Are you STUFFED? - I'm not even going to dignify that with a grin."
68,https://static.garfield.dale.ro/1995/ga950310.gif,"That concludes tonight's program. - Next on ""nature world""... - The bear...friend of man? Or vicious killer?"
69,https://static.garfield.dale.ro/1995/ga950311.gif,"What do you want to do today, Pooky? - PLOP - Not much with words, but what an idea man!"
71,https://static.garfield.dale.ro/1995/ga950313.gif,"All cats love to play in paper bags! Go on, try it! - - Am I having fun yet? SEE?!"
72,https://static.garfield.dale.ro/1995/ga950314.gif,"- I can wait, bird. - Sooner or later, you've gotta come out of there again."
73,https://static.garfield.dale.ro/1995/ga950315.gif,- TWIST -
74,https://static.garfield.dale.ro/1995/ga950316.gif,"- Cream in your coffee, Garfield? - I'M SORRY! DID I OFFEND YOUR SENSE OF AESTHETICS?!"
75,https://static.garfield.dale.ro/1995/ga950317.gif,Z - Click! Z - Hey! I was watching that!
76,https://static.garfield.dale.ro/1995/ga950318.gif,- ATTENTION! STEP AWAY FROM THE BURGER! STEP AWAY FROM THE BURGER! - WOOP WOOP WOOP WOOP A BURGER Alarm! Ah-HA
78,https://static.garfield.dale.ro/1995/ga950320.gif,"I'm calling the travel agency to plan our vacation. - Hello, Donna? Jon Arbuckle. I wanna go somewhere tropical and cheap...great! Book 'em Donna! - Pack your bags, ol' buddy. We are going to the island of Guano-Guano! Why is it I have the"
79,https://static.garfield.dale.ro/1995/ga950321.gif,"Well, I'M ready to start our vacation. - Are you packed yet, Garfield? - All set."
